t	FBP	Ca_c	NADH_m	Ca_m	deltaPsi	ATP_m	J_o
0.4556	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.455617	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.455633	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45565	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.455667	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.455683	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4557	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.455717	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.455733	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45575	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.455767	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.455783	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4558	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.455817	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.455833	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45585	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.455867	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.455883	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4559	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.455917	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.455933	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45595	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.455967	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.455983	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456017	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456033	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45605	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456067	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456083	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4561	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456117	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456133	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45615	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456167	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456183	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4562	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456217	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456233	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45625	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456267	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456283	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4563	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456317	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456333	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45635	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456367	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456383	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4564	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456417	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456433	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45645	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456467	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456483	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4565	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456517	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456533	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45655	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456567	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456583	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4566	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456617	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456633	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45665	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456667	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456683	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4567	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456717	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456733	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45675	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456767	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456783	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4568	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456817	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456833	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45685	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456867	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456883	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4569	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456917	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456933	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45695	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456967	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.456983	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457017	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457033	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45705	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457067	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457083	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4571	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457117	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457133	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45715	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457167	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457183	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4572	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457217	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457233	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45725	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457267	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457283	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4573	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457317	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457333	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45735	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457367	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457383	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4574	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457417	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457433	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45745	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457467	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457483	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4575	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457517	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457533	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45755	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457567	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457583	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4576	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457617	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457633	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45765	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457667	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457683	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4577	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457717	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457733	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45775	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457767	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457783	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4578	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457817	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457833	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45785	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457867	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457883	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4579	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457917	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457933	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45795	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457967	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.457983	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458017	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458033	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45805	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458067	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458083	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4581	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458117	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458133	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45815	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458167	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458183	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4582	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458217	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458233	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45825	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458267	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458283	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4583	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458317	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458333	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45835	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458367	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458383	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4584	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458417	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458433	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45845	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458467	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458483	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4585	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458517	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458533	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45855	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458567	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458583	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4586	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458617	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458633	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45865	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458667	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458683	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4587	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458717	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458733	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45875	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458767	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458783	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4588	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458817	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458833	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45885	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458867	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458883	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4589	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458917	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458933	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45895	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458967	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.458983	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459017	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459033	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45905	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459067	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459083	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4591	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459117	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459133	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45915	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459167	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459183	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4592	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459217	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459233	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45925	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459267	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459283	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4593	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459317	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459333	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45935	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459367	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459383	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4594	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459417	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459433	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45945	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459467	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459483	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4595	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459517	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459533	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45955	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459567	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459583	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4596	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459617	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459633	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45965	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459667	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459683	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4597	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459717	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459733	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45975	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459767	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459783	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4598	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459817	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459833	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45985	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459867	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459883	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4599	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459917	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459933	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.45995	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459967	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.459983	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.46	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460017	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460033	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.46005	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460067	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460083	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4601	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460117	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460133	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.46015	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460167	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460183	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4602	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460217	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460233	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.46025	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460267	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460283	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4603	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460317	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460333	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.46035	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460367	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460383	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4604	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460417	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460433	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.46045	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460467	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460483	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4605	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460517	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460533	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.46055	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460567	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460583	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4606	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460617	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460633	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.46065	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460667	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460683	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4607	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460717	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460733	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.46075	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460767	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460783	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4608	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460817	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460833	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.46085	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460867	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460883	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4609	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460917	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460933	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.46095	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460967	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.460983	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461017	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461033	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.46105	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461067	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461083	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4611	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461117	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461133	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.46115	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461167	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461183	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4612	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461217	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461233	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.46125	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461267	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461283	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4613	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461317	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461333	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.46135	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461367	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461383	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4614	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461417	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461433	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.46145	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461467	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461483	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4615	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461517	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461533	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.46155	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461567	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461583	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4616	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461617	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461633	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.46165	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461667	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461683	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4617	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461717	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461733	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.46175	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461767	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461783	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4618	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461817	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461833	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.46185	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461867	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461883	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.4619	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461917	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461933	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.46195	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461967	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.461983	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.462	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.462017	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
0.462033	1	0.1	35.7363	0.0369704	152.24	1685.86	0.156857
